0.01	0.009999412625206774
0.02	0.019995301256791616
0.03	0.02998414329507812
0.04	0.03996241894333535
0.05	0.04992661259970191
0.060000000000000005	0.059873214254089334
0.06999999999999999	0.06979872087895744
0.08	0.07969963781974883
0.09	0.08957248017947991
0.09999999999999999	0.09941377421990974
0.11	0.10922005866711762
0.12	0.1189878861438896
0.13	0.12871382457110184
0.14	0.13839445831600705
0.15000000000000002	0.14802638989097536
0.16	0.15760624080505886
0.17	0.16713065346610284
0.18000000000000002	0.17659629199452875
0.19	0.18599984378177806
0.2	0.19533802080990062
0.21000000000000002	0.2046075608487934
0.22	0.2138052287388466
0.23	0.22292781766666162
0.24000000000000002	0.2319721504597021
0.25	0.2409350807107563
0.26	0.24981349423975796
0.27	0.25860431020673386
0.28	0.26730448167318926
0.29000000000000004	0.2759109977960877
0.3	0.28442088535909216
0.31	0.2928312076544327
0.32	0.30113906756939296
0.33	0.3093416099997308
0.34	0.3174360186604648
0.35000000000000003	0.3254195211445821
0.36000000000000004	0.3332893901005922
0.37	0.3410429393999849
0.38	0.34867753209748276
0.39	0.35619057718435493
0.4	0.36357953053695735
0.41000000000000003	0.37084189847503746
0.42000000000000004	0.37797523764463403
0.43	0.38497715516757874
0.44	0.39184531042714194
0.45	0.39857741726859186
0.46	0.40517124235222407
0.47000000000000003	0.41162460872277284
0.48000000000000004	0.417935395776806
0.49	0.4241015399726964
0.5	0.4301210369289182
0.51	0.43599194207759695
0.52	0.4417123702584972
0.53	0.44728050063273656
0.54	0.4526945730360483
0.55	0.45795289272112966
0.56	0.4630538307452353
0.5700000000000001	0.46799582272028645
0.5800000000000001	0.4727773752198326
0.59	0.47739706034188706
0.6	0.48185352394129416
0.61	0.4861454811338126
0.62	0.4902717215887512
0.63	0.4942311098674676
0.64	0.4980225849632737
0.65	0.5016451664778352
0.66	0.5050979519492187
0.67	0.5083801210381128
0.68	0.5114909378313384
0.6900000000000001	0.514429749963424
0.7000000000000001	0.5171959960369195
0.7100000000000001	0.519789201638308
0.72	0.5222089880424884
0.73	0.5244550713466848
0.74	0.5265272649558167
0.75	0.5284254872645744
0.76	0.5301497595251439
0.77	0.5317002157689312
0.78	0.5330771034641787
0.79	0.534280788178914
0.8	0.5353117607062298
0.81	0.5361706429782108
0.8200000000000001	0.536858193076801
0.8300000000000001	0.5373753147539273
0.8400000000000001	0.5377230651459661
0.85	0.5379026655958307
0.86	0.537915512037535
0.87	0.5377631883841393
0.88	0.5374474826155169
0.89	0.5369704025658499
0.9	0.5363342009439909
0.91	0.5355413998677238
0.92	0.5345948229192938
0.93	0.5334976359106471
0.9400000000000001	0.5322533987486463
0.9500000000000001	0.5308661343720288
0.9600000000000001	0.5293404241278158
0.97	0.5276815466786143
0.98	0.5258956897357985
0.99	0.5239903397918312
