0.	0.
0.01	0.009999052283343664
0.02	0.01999241942431933
0.03	0.029974422065796022
0.04	0.039939392408932496
0.05	0.049881679961905026
0.06	0.059795657252257356
0.07	0.06967572549095039
0.08	0.07951632017636229
0.09	0.08931191662670425
0.1	0.09905703542957188
0.11	0.10874624779764619
0.12	0.11837418081988908
0.13	0.12793552259794502
0.14	0.1374250272578609
0.15	0.14683751982766827
0.16	0.15616790097183217
0.17	0.16541115157406017
0.18	0.17456233716047637
0.19	0.18361661215569985
0.2	0.1925692239649193
0.21	0.20141551687562606
0.22	0.21015093577325042
0.23	0.21877102966553852
0.24	0.22727145501111157
0.25	0.23564797884825336
0.26	0.24389648172058248
0.27	0.25201296039687504
0.28	0.25999353038290973
0.29	0.2678344282238069
0.3	0.2755320135959271
0.31	0.28308277118797676
0.32	0.2904833123715386
0.33	0.29773037666180047
0.34	0.3048208329697935
0.35000000000000003	0.3117516806479736
0.36	0.3185200503314781
0.37	0.3251232045778702
0.38	0.3315585383086391
0.39	0.33782357905615473
0.4	0.3439159870201857
0.41000000000000003	0.3498335549384657
0.42	0.35557420777615145
0.43	0.36113600223934084
0.44	0.3665171261181183
0.45	0.3717158974648681
0.46	0.3767307636138385
0.47000000000000003	0.38156030004815616
0.48	0.38620320912067857
0.49	0.39065831863523354
0.5	0.3949245802949278
0.51	0.3990010680242085
0.52	0.40288697617191366
0.53	0.40658161760192346
0.54	0.4100844216782261
0.55	0.4133949321517183
0.56	0.4165128049555734
0.5700000000000001	0.41943780591610436
0.58	0.4221698083859984
0.59	0.42470879080673163
0.6	0.4270548342068734
0.61	0.42920811964289507
0.62	0.43116892558896597
0.63	0.4329376252820937
0.64	0.43451468402880716
0.65	0.4359006564794295
0.66	0.43709618387580956
0.67	0.43810199127820604
0.68	0.43891888477682506
0.6900000000000001	0.43954774869331914
0.7000000000000001	0.4399895427773523
0.71	0.4402452994031273
0.72	0.4403161207705651
0.73	0.44020317611560467
0.74	0.4399076989338834
0.75	0.4394309842218339
0.76	0.4387743857390193
0.77	0.4379393132953085
0.78	0.43692723006628
0.79	0.43573964994002273
0.8	0.4343781348982967
0.81	0.4328442924347985
0.8200000000000001	0.4311397730130797
0.8300000000000001	0.4292662675664566
0.84	0.4272255050420577
0.85	0.425019249990958
0.86	0.42264930020616626
0.87	0.4201174844100464
0.88	0.4174256599925765
0.89	0.4145757108016838
0.9	0.4115695449867254
0.91	0.40840909289602595
0.92	0.4050963050292373
0.93	0.4016331500451343
0.9400000000000001	0.39802161282532456
0.9500000000000001	0.3942636925942217
0.96	0.3903614010954997
0.97	0.3863167608251317
0.98	0.38213180332100477
0.99	0.3778085675089921
1.	0.3733490981052708
1.01	0.3687554440745727
1.02	0.36402965714397634
1.03	0.35917379037176017
1.04	0.35418989677076657
1.05	0.3490800279856537
1.06	0.3438462330233494
1.07	0.33849055703596254
1.08	0.333015040155351
1.09	0.32742171637850237
1.1	0.32171261250283223
1.11	0.31588974711047146
1.12	0.30995512960057575
1.1300000000000001	0.3039107592686619
1.1400000000000001	0.297758624431945
1.1500000000000001	0.2915007015996338
1.16	0.2851389546871156
1.17	0.2786753342729497
1.18	0.27211177689757843
1.19	0.26545020440264555
1.2	0.2586925233098191
1.21	0.25184062423799863
1.22	0.2448963813577937
1.23	0.237861651882158
1.24	0.23073827559206833
1.25	0.22352807439613964
1.26	0.21623285192307992
1.27	0.20885439314589122
1.28	0.2013944640367394
1.29	0.19385481125142257
1.3	0.18623716184238434
1.31	0.17854322299923178
1.32	0.17077468181573283
1.33	0.16293320508228545
1.34	0.15502043910286886
1.35	0.14703800953550314
1.36	0.13898752125526612
1.37	0.1308705582389314
1.3800000000000001	0.12268868347031783
1.3900000000000001	0.11444343886545344
1.4000000000000001	0.10613634521668501
1.41	0.09776890215488111
1.42	0.08934258812889888
1.43	0.08085886040150803
1.44	0.07231915506098355
1.45	0.06372488704760369
1.46	0.055077450194309076
1.47	0.04637821728080119
1.48	0.03762854010037847
1.49	0.02882974953883054
1.5	0.019983155664729767
1.51	0.011090047830481608
1.52	0.002151694783512076
1.53	-0.0068306552130084205
1.54	-0.01585577425048824
1.55	-0.024922454636851412
1.56	-0.03402950875063768
1.57	-0.043175768887802106
1.58	-0.05236008710173428
1.59	-0.06158133503700908
1.6	-0.07083840375736854
1.61	-0.08013020356842755
1.62	-0.08945566383559382
1.6300000000000001	-0.09881373279768792
1.6400000000000001	-0.10820337737675534
1.6500000000000001	-0.11762358298456858
1.6600000000000001	-0.12707335332632966
1.67	-0.13655171020210408
1.68	-0.14605769330654536
1.69	-0.15559036002749982
1.7	-0.16514878524413734
1.71	-0.17473206112530235
1.72	-0.1843392969288593
1.73	-0.193969618802895
1.74	-0.20362216958974683
1.75	-0.21329610863396398
1.76	-0.2229906115954604
1.77	-0.2327048702693157
1.78	-0.24243809241389513
1.79	-0.2521895015892374
1.8	-0.261958337007963
1.81	-0.27174385340132723
1.82	-0.2815453209034761
1.83	-0.29136202495746
1.84	-0.3011932662471509
1.85	-0.31103836065988466
1.86	-0.3208966392854414
1.87	-0.3307674484578848
1.8800000000000001	-0.34065014984783315
1.8900000000000001	-0.35054412061394463
1.9000000000000001	-0.3604487536237899
1.9100000000000001	-0.37036345775588086
1.92	-0.3802876582964479
1.93	-0.39022079744665394
1.94	-0.400162334958306
1.95	-0.41011174891885355
1.96	-0.4200685367095449
1.97	-0.43003221616413023
1.98	-0.44000232695947855
1.99	-0.44997843227399514
2.	-0.4599601207548284
